datetime,time,tem,dew_point,humidity,pressure,wind_dr,wind_sp,condition
2017/2/25,23,9,9,99,1023,14,2,1
2017/2/26,0,9,8,93,1022,3,4,10
2017/2/26,1,10,8,87,1023,3,4,10
2017/2/26,2,9,9,99,1023,17,2,1
2017/2/26,3,10,8,87,1022,15,5,3
2017/2/26,4,10,8,87,1022,3,6,3
2017/2/26,5,9,8,96,1022,14,2,2
2017/2/26,6,10,7,82,1021,3,5,3
2017/2/26,7,10,7,82,1022,15,5,6
2017/2/26,8,10,8,79,1023,14,2,3
2017/2/26,9,11,7,76,1023,1,5,4
2017/2/26,10,12,8,77,1023,3,5,3
2017/2/26,11,12,7,67,1023,15,2,3
2017/2/26,12,13,8,72,1022,3,5,5
2017/2/26,13,15,8,63,1021,3,4,6
2017/2/26,14,17,8,55,1020,3,5,4
2017/2/26,15,17,8,55,1019,15,4,5
2017/2/26,16,18,8,52,1019,1,4,5
2017/2/26,17,17,9,51,1020,1,1,3
2017/2/26,18,17,8,55,1020,3,4,5
2017/2/26,19,17,8,55,1021,3,4,5
2017/2/26,20,16,10,60,1022,15,1,3
2017/2/26,21,16,8,59,1021,2,2,8
2017/2/26,22,16,8,59,1022,2,1,8
2017/2/26,23,15,11,72,1023,4,1,2
2017/2/27,0,15,9,67,1022,4,2,8
2017/2/27,1,16,9,63,1022,2,1,8
2017/2/27,2,15,11,71,1022,1,1,2
2017/2/27,3,16,9,63,1022,0,0,8
2017/2/27,4,15,9,67,1022,1,2,8
2017/2/27,5,14,12,80,1022,14,1,2
2017/2/27,6,15,10,72,1022,3,2,8
2017/2/27,7,15,10,72,1023,1,3,8
2017/2/27,8,15,11,71,1024,15,1,3
2017/2/27,9,16,9,63,1024,2,4,8
2017/2/27,10,17,10,63,1025,2,3,8
2017/2/27,11,17,9,49,1024,5,3,3
2017/2/27,12,19,10,56,1023,16,2,3
2017/2/27,13,19,11,60,1022,8,3,3
2017/2/27,14,20,4,23,1022,1,2,3
2017/2/27,15,19,12,64,1021,8,3,5
2017/2/27,16,19,11,60,1020,9,3,5
2017/2/27,17,20,7,34,1021,13,1,3
2017/2/27,18,18,9,56,1021,9,3,5
2017/2/27,19,18,9,56,1021,10,3,5
2017/2/27,20,17,8,47,1022,1,2,3
2017/2/27,21,17,10,63,1022,12,5,5
2017/2/27,22,17,8,55,1022,16,4,5
2017/2/27,23,16,10,59,1023,2,2,2
2017/2/28,0,17,9,59,1022,5,3,5
2017/2/28,1,16,9,63,1022,16,3,5
2017/2/28,2,15,10,59,1022,1,2,2
2017/2/28,3,16,10,68,1021,16,3,5
2017/2/28,4,15,9,67,1021,16,4,5
2017/2/28,5,14,8,57,1021,15,1,2
2017/2/28,6,15,9,67,1022,15,2,3
2017/2/28,7,15,7,59,1022,16,2,3
2017/2/28,8,16,7,46,1023,3,1,3
2017/2/28,9,16,7,46,1023,3,1,3
2017/2/28,10,18,7,49,1022,2,3,3
2017/2/28,11,19,7,34,1022,1,2,3
2017/2/28,12,19,9,52,1021,7,2,3
2017/2/28,13,19,9,52,1020,7,4,3
2017/2/28,14,21,8,32,1019,4,3,3
2017/2/28,15,20,10,52,1018,7,3,6
2017/2/28,16,20,8,46,1017,17,3,6
2017/2/28,17,20,10,43,1018,11,2,3
2017/2/28,18,19,10,56,1017,14,3,0
2017/2/28,19,19,12,64,1018,14,2,0
2017/2/28,20,17,10,54,1019,13,1,3
2017/2/28,21,17,11,68,1019,12,3,7
2017/2/28,22,18,11,64,1019,9,2,5
2017/2/28,23,16,10,55,1020,3,1,2
2017/3/1,0,18,11,64,1020,6,1,5
2017/3/1,1,18,9,56,1020,13,3,5
2017/3/1,2,16,11,64,1020,15,1,2
2017/3/1,3,17,9,59,1019,6,1,5
2017/3/1,4,16,9,63,1019,0,0,5
2017/3/1,5,16,11,65,1020,3,2,2
2017/3/1,6,17,10,63,1020,0,0,7
2017/3/1,7,17,11,68,1021,6,1,0
2017/3/1,8,16,12,72,1022,0,0,0
2017/3/1,9,19,12,64,1022,6,2,0
2017/3/1,10,19,12,64,1022,4,5,0
2017/3/1,11,20,11,47,1022,15,2,3
2017/3/1,12,20,11,56,1021,14,5,0
2017/3/1,13,21,13,60,1020,14,6,0
2017/3/1,14,21,12,46,1018,15,3,4
2017/3/1,15,20,13,64,1017,17,5,0
2017/3/1,16,21,13,60,1017,17,6,0
2017/3/1,17,22,12,44,1018,8,1,6
2017/3/1,18,21,12,56,1018,4,3,7
2017/3/1,19,20,13,64,1018,14,3,6
2017/3/1,20,20,12,47,1019,14,1,3
2017/3/1,21,19,10,56,1019,15,2,4
2017/3/1,22,19,11,60,1019,1,2,0
2017/3/1,23,19,8,36,1020,4,2,2
2017/3/2,0,17,10,63,1020,3,2,0
2017/3/2,1,17,9,59,1020,1,2,0
2017/3/2,2,16,8,47,1020,17,2,2
2017/3/2,3,15,8,63,1019,3,3,0
2017/3/2,4,16,7,55,1019,15,3,6
2017/3/2,5,17,6,37,1019,15,3,2
2017/3/2,6,16,6,52,1020,3,4,6
2017/3/2,7,16,5,48,1021,1,5,6
2017/3/2,8,17,4,42,1021,1,5,5
2017/3/2,9,18,4,40,1021,1,7,5
2017/3/2,10,20,2,30,1022,1,7,5
2017/3/2,11,20,-5,9,1022,4,6,2
2017/3/2,12,22,1,25,1021,15,6,5
2017/3/2,13,23,-2,19,1020,3,6,5
2017/3/2,14,22,-3,9,1018,3,3,2
2017/3/2,15,24,-3,17,1018,3,5,5
2017/3/2,16,23,-4,16,1017,3,4,5
2017/3/2,17,22,-2,11,1018,3,1,2
2017/3/2,18,22,-3,19,1017,2,3,5
2017/3/2,19,20,0,26,1017,2,3,5
2017/3/2,20,18,3,25,1018,12,2,2
2017/3/2,21,19,0,28,1018,16,3,5
2017/3/2,22,18,3,37,1019,13,5,5
2017/3/2,23,16,9,52,1019,5,1,2
2017/3/3,0,17,7,52,1019,13,4,5
2017/3/3,1,16,8,59,1019,16,3,5
2017/3/3,2,15,10,61,1018,3,2,2
2017/3/3,3,15,8,63,1017,5,3,5
2017/3/3,4,15,7,59,1017,4,1,5
2017/3/3,5,15,9,58,1018,2,1,2
2017/3/3,6,15,9,58,1018,2,1,2
2017/3/3,7,15,7,59,1018,2,2,7
2017/3/3,8,15,9,53,1019,2,2,3
2017/3/3,9,17,7,52,1019,13,3,5
2017/3/3,10,19,7,46,1019,12,2,5
2017/3/3,11,20,10,45,1019,5,1,3
2017/3/3,12,20,10,52,1017,9,4,5
2017/3/3,13,20,11,56,1016,7,3,5
2017/3/3,14,21,8,30,1016,4,1,6
2017/3/3,15,20,12,60,1014,10,3,5
2017/3/3,16,20,13,64,1014,11,5,5
2017/3/3,17,21,8,32,1014,1,1,4
2017/3/3,18,19,11,60,1013,11,3,5
2017/3/3,19,18,11,64,1014,12,2,5
2017/3/3,20,17,6,36,1015,1,1,4
2017/3/3,21,18,6,45,1015,13,4,3
2017/3/3,22,18,7,49,1015,16,4,3
2017/3/3,23,17,8,46,1016,1,2,2
2017/3/4,0,17,8,55,1015,13,4,5
2017/3/4,1,18,8,52,1015,16,3,3
2017/3/4,2,17,9,51,1015,15,1,2
2017/3/4,3,17,9,59,1014,6,1,5
2017/3/4,4,18,9,56,1014,1,2,5
2017/3/4,5,17,10,57,1014,15,2,2
2017/3/4,6,17,9,59,1014,2,2,5
2017/3/4,7,17,9,59,1014,3,2,5
2017/3/4,8,17,11,58,1015,0,0,3
2017/3/4,9,19,11,60,1015,12,4,3
2017/3/4,10,19,13,68,1015,11,4,3
2017/3/4,11,22,14,50,1015,2,1,3
2017/3/4,12,21,13,60,1014,9,3,5
2017/3/4,13,21,14,64,1013,9,4,5
2017/3/4,14,25,15,42,1012,12,2,2
2017/3/4,15,22,16,69,1011,8,3,5
2017/3/4,16,20,16,78,1011,9,4,4
2017/3/4,17,22,14,52,1011,1,2,3
2017/3/4,18,19,16,83,1011,9,2,3
2017/3/4,19,19,17,88,1012,0,0,3
2017/3/4,20,19,15,67,1013,1,3,3
2017/3/4,21,20,15,73,1013,16,5,4
2017/3/4,22,20,15,73,1013,16,5,4
2017/3/4,23,19,16,75,1014,3,1,2
2017/3/5,0,20,15,73,1013,13,4,4
2017/3/5,1,20,16,78,1012,13,4,4
2017/3/5,2,19,16,80,1012,1,1,2
2017/3/5,3,19,17,88,1012,4,1,4
2017/3/5,4,19,15,78,1012,2,2,4
2017/3/5,5,18,17,88,1012,1,1,2
2017/3/5,6,18,16,88,1012,13,2,4
2017/3/5,7,19,17,88,1013,0,0,4
2017/3/5,8,19,18,89,1014,0,0,8
2017/3/5,9,19,17,88,1014,8,2,3
2017/3/5,10,20,17,83,1014,17,2,3
2017/3/5,11,22,18,74,1014,14,1,8
2017/3/5,12,22,18,78,1013,7,3,3
2017/3/5,13,22,18,78,1012,7,3,3
2017/3/5,14,24,19,65,1011,11,3,3
2017/3/5,15,22,18,78,1010,10,3,3
2017/3/5,16,22,18,78,1010,10,2,3
2017/3/5,17,24,20,70,1010,11,2,3
2017/3/5,18,21,18,83,1010,11,3,7
2017/3/5,19,20,18,88,1010,11,2,4
2017/3/5,20,21,20,88,1012,12,1,2
2017/3/5,21,20,19,94,1012,12,2,7
2017/3/5,22,20,19,94,1012,12,3,1
2017/3/5,23,21,20,93,1012,0,0,2
2017/3/6,0,20,19,94,1012,0,0,1
2017/3/6,1,20,19,94,1012,14,1,1
2017/3/6,2,20,20,92,1011,12,1,2
2017/3/6,3,19,18,94,1011,12,1,1
2017/3/6,4,19,18,94,1011,4,1,1
2017/3/6,5,19,19,100,1011,0,0,4
2017/3/6,6,19,19,100,1012,7,1,3
2017/3/6,7,20,19,94,1013,4,2,10
2017/3/6,8,20,18,83,1014,4,5,1
2017/3/6,9,19,15,78,1015,1,7,3
2017/3/6,10,20,14,68,1015,3,4,3
2017/3/6,11,22,13,48,1016,4,2,3
2017/3/6,12,21,13,60,1015,3,6,3
2017/3/6,13,21,13,60,1014,15,5,3
2017/3/6,14,23,14,44,1013,4,2,3
2017/3/6,15,22,12,53,1013,15,5,3
2017/3/6,16,21,13,60,1013,3,5,3
2017/3/6,17,21,13,51,1013,4,3,8
2017/3/6,18,21,12,56,1013,15,3,3
2017/3/6,19,19,13,68,1014,4,3,3
2017/3/6,20,19,15,70,1015,2,2,3
2017/3/6,21,20,12,60,1015,1,4,3
2017/3/6,22,19,12,64,1016,1,4,3
2017/3/6,23,18,15,78,1016,1,1,2
2017/3/7,0,19,12,64,1016,2,4,3
2017/3/7,1,18,11,64,1015,1,3,3
2017/3/7,2,17,15,81,1016,4,1,2
2017/3/7,3,18,12,68,1015,2,3,3
2017/3/7,4,17,12,72,1015,2,4,3
2017/3/7,5,17,15,84,1016,1,1,2
2017/3/7,6,16,13,82,1016,2,4,3
2017/3/7,7,16,13,82,1016,2,3,3
2017/3/7,8,17,13,75,1018,2,1,8
2017/3/7,9,17,13,77,1018,2,4,8
2017/3/7,10,17,13,77,1018,1,5,8
2017/3/7,11,18,13,64,1018,1,2,8
2017/3/7,12,19,13,68,1017,3,4,8
2017/3/7,13,20,13,64,1016,3,4,8
2017/3/7,14,19,14,64,1016,4,1,8
2017/3/7,15,18,13,73,1015,3,4,0
2017/3/7,16,18,12,68,1015,3,5,0
2017/3/7,17,18,14,70,1016,15,3,8
2017/3/7,18,16,13,82,1016,3,5,8
2017/3/7,19,16,13,82,1016,3,5,8
2017/3/7,20,17,14,76,1017,14,1,8
2017/3/7,21,16,12,77,1018,1,5,8
2017/3/7,22,16,12,77,1018,2,5,3
2017/3/7,23,15,14,85,1018,15,2,2
2017/3/8,0,16,12,77,1018,2,3,3
2017/3/8,1,15,13,88,1018,1,3,10
2017/3/8,2,14,13,94,1018,3,4,10
2017/3/8,3,14,13,94,1018,15,4,10
2017/3/8,4,14,13,94,1017,2,6,3
2017/3/8,5,14,14,93,1017,15,3,2
2017/3/8,6,14,12,88,1017,1,3,3
2017/3/8,7,14,12,88,1018,3,4,3
2017/3/8,8,14,13,91,1019,15,3,10
2017/3/8,9,14,12,88,1020,15,5,9
2017/3/8,10,14,12,88,1020,3,5,3
2017/3/8,11,14,13,89,1020,15,3,9
2017/3/8,12,15,12,82,1019,3,5,3
2017/3/8,13,16,12,77,1018,15,6,3
2017/3/8,14,17,13,68,1017,15,2,5
2017/3/8,15,17,11,68,1016,3,4,3
2017/3/8,16,17,11,68,1016,3,4,3
2017/3/8,17,16,12,66,1016,4,2,8
2017/3/8,18,16,11,72,1016,3,5,3
2017/3/8,19,16,11,72,1017,3,4,8
2017/3/8,20,16,12,70,1017,15,3,10
2017/3/8,21,16,10,68,1018,2,3,8
2017/3/8,22,16,10,68,1018,2,3,8
2017/3/8,23,15,12,71,1019,3,1,2
2017/3/9,0,16,11,72,1018,2,2,8
2017/3/9,1,16,11,72,1019,3,1,8
2017/3/9,2,14,14,94,1018,4,2,1
2017/3/9,3,15,12,82,1018,1,3,8
2017/3/9,4,15,12,82,1016,1,3,8
2017/3/9,5,15,12,79,1017,15,2,2
2017/3/9,6,15,12,82,1017,1,3,8
2017/3/9,7,15,12,82,1017,1,3,8
2017/3/9,8,15,12,74,1018,15,2,8
2017/3/9,9,16,11,72,1018,3,4,8
2017/3/9,10,16,11,72,1018,1,6,8
2017/3/9,11,16,12,67,1018,15,1,8
2017/3/9,12,16,12,77,1017,1,4,0
2017/3/9,13,17,11,68,1015,2,3,0
2017/3/9,14,18,11,51,1014,3,2,8
2017/3/9,15,18,11,64,1013,2,2,0
2017/3/9,16,18,11,64,1013,1,2,0
2017/3/9,17,18,11,57,1013,2,2,8
2017/3/9,18,18,11,57,1013,2,2,8
2017/3/9,19,18,11,64,1014,5,3,8
2017/3/9,20,16,14,81,1014,15,2,10
2017/3/9,21,16,13,82,1014,13,3,8
2017/3/9,22,16,13,82,1014,16,3,10
2017/3/9,23,17,15,84,1014,3,2,2
2017/3/10,0,16,14,88,1014,1,3,8
2017/3/10,1,16,14,88,1013,16,2,10
2017/3/10,2,16,15,93,1013,1,2,1
2017/3/10,3,16,14,88,1013,6,1,8
2017/3/10,4,17,15,88,1011,11,2,8
2017/3/10,5,17,16,94,1012,4,1,1
2017/3/10,6,16,15,94,1011,3,1,8
2017/3/10,7,17,15,88,1012,8,2,8
2017/3/10,8,17,16,94,1013,4,1,10
2017/3/10,9,18,16,88,1012,10,3,8
2017/3/10,10,17,16,94,1012,6,1,8
2017/3/10,11,20,18,81,1013,3,2,5
2017/3/10,12,18,17,94,1012,0,0,10
2017/3/10,13,18,17,94,1011,7,2,8
2017/3/10,14,21,19,81,1011,15,1,10
2017/3/10,15,19,17,88,1009,7,2,8
2017/3/10,16,19,17,88,1010,14,4,10
2017/3/10,17,20,19,89,1010,3,2,10
2017/3/10,18,19,18,94,1010,6,1,10
2017/3/10,19,18,17,94,1011,14,3,10
2017/3/10,20,19,19,98,1012,15,2,10
2017/3/10,21,18,17,94,1012,15,2,10
2017/3/10,22,19,18,94,1013,1,2,8
2017/3/10,23,19,18,99,1014,15,1,1
2017/3/11,0,19,18,94,1013,0,0,8
2017/3/11,1,19,18,94,1013,15,2,10
2017/3/11,2,18,18,95,1013,1,3,1
2017/3/11,3,19,18,94,1013,16,4,8
2017/3/11,4,19,17,88,1013,12,5,8
2017/3/11,5,18,17,93,1013,1,3,2
2017/3/11,6,18,16,88,1013,16,4,8
2017/3/11,7,18,16,88,1014,13,4,8
2017/3/11,8,17,16,86,1016,2,2,10
2017/3/11,9,18,16,88,1016,16,3,3
2017/3/11,10,18,15,83,1016,16,3,3
2017/3/11,11,18,16,87,1017,1,3,5
2017/3/11,12,19,16,83,1016,5,3,3
2017/3/11,13,19,16,83,1015,2,3,3
2017/3/11,14,19,17,80,1015,1,1,5
2017/3/11,15,20,16,78,1014,2,3,3
2017/3/11,16,20,16,78,1013,2,3,3
2017/3/11,17,18,17,89,1014,17,1,8
2017/3/11,18,19,17,88,1014,1,2,8
2017/3/11,19,19,16,83,1014,5,3,8
2017/3/11,20,18,17,87,1015,3,2,8
2017/3/11,21,19,16,83,1015,16,4,8
2017/3/11,22,19,16,83,1016,16,4,8
2017/3/11,23,18,16,82,1016,1,2,2
2017/3/12,0,18,15,83,1015,16,5,8
2017/3/12,1,19,15,78,1015,5,3,3
2017/3/12,2,18,16,79,1015,3,1,2
2017/3/12,3,19,15,78,1014,16,3,3
2017/3/12,4,19,15,78,1013,13,4,3
2017/3/12,5,18,17,86,1014,1,2,2
2017/3/12,6,19,16,83,1014,16,4,3
2017/3/12,7,19,16,83,1015,13,5,3
2017/3/12,8,18,17,94,1015,3,1,8
2017/3/12,9,20,16,78,1015,16,4,8
2017/3/12,10,20,17,83,1015,16,3,8
2017/3/12,11,20,18,81,1015,1,2,8
2017/3/12,12,21,17,78,1014,6,1,8
2017/3/12,13,22,18,78,1013,13,3,8
2017/3/12,14,21,19,83,1013,2,1,8
2017/3/12,15,19,17,88,1012,9,3,8
2017/3/12,16,20,18,88,1011,11,3,8
2017/3/12,17,21,19,82,1012,3,2,8
2017/3/12,18,19,18,94,1011,8,2,8
2017/3/12,19,19,18,94,1012,6,1,8
2017/3/12,20,21,19,88,1013,1,1,8
2017/3/12,21,19,18,94,1013,6,1,8
2017/3/12,22,19,18,94,1013,0,0,8
2017/3/12,23,20,19,92,1014,3,1,2
2017/3/13,0,19,18,94,1014,6,2,3
2017/3/13,1,21,18,83,1013,12,4,3
2017/3/13,2,20,19,96,1013,15,2,1
2017/3/13,3,20,18,88,1012,13,4,8
2017/3/13,4,20,18,88,1011,13,3,8
2017/3/13,5,19,19,98,1011,4,1,1
2017/3/13,6,20,19,94,1011,0,0,8
2017/3/13,7,19,18,94,1011,0,0,3
2017/3/13,8,20,20,96,1013,15,1,1
2017/3/13,9,20,19,94,1013,0,0,3
2017/3/13,10,22,19,83,1012,6,1,3
2017/3/13,11,25,21,75,1013,16,2,3
2017/3/13,12,23,19,78,1012,9,3,3
2017/3/13,13,23,20,83,1011,8,2,3
2017/3/13,14,26,20,62,1010,13,2,3
2017/3/13,15,24,20,78,1009,11,3,3
2017/3/13,16,24,20,78,1009,12,5,3
2017/3/13,17,24,21,77,1009,11,1,3
2017/3/13,18,22,20,88,1009,11,5,3
2017/3/13,19,22,20,88,1010,12,5,6
2017/3/13,20,23,22,92,1011,13,2,3
2017/3/13,21,23,20,83,1011,12,3,3
2017/3/13,22,21,19,88,1012,12,3,3
2017/3/13,23,22,21,91,1012,3,1,1
2017/3/14,0,21,20,94,1012,11,4,3
2017/3/14,1,20,19,94,1012,10,2,3
2017/3/14,2,21,21,98,1012,4,1,1
2017/3/14,3,21,20,94,1012,17,1,3
2017/3/14,4,21,20,94,1011,5,1,4
2017/3/14,5,21,21,97,1012,4,1,1
2017/3/14,6,21,20,94,1013,14,1,3
2017/3/14,7,21,20,94,1013,0,0,3
2017/3/14,8,22,21,98,1015,15,2,1
2017/3/14,9,19,18,94,1015,1,7,10
2017/3/14,10,19,16,83,1016,1,6,3
2017/3/14,11,19,16,84,1017,15,3,8
2017/3/14,12,19,15,78,1017,2,4,3
2017/3/14,13,19,14,73,1017,3,6,3
2017/3/14,14,18,15,81,1016,15,2,10
2017/3/14,15,18,15,83,1016,2,4,10
2017/3/14,16,18,14,77,1016,2,3,3
2017/3/14,17,17,15,82,1016,4,2,10
2017/3/14,18,18,13,73,1016,2,5,3
2017/3/14,19,18,13,73,1017,1,4,8
2017/3/14,20,17,14,79,1018,15,3,10
2017/3/14,21,18,13,73,1019,1,4,3
2017/3/14,22,18,13,73,1019,2,3,3
2017/3/14,23,16,14,79,1019,2,1,2
2017/3/15,0,17,13,77,1019,2,4,3
2017/3/15,1,16,13,82,1019,2,3,3
2017/3/15,2,16,14,87,1019,14,1,2
2017/3/15,3,16,13,82,1018,2,4,3
2017/3/15,4,16,13,82,1018,2,4,3
2017/3/15,5,16,13,82,1018,2,4,3
2017/3/15,6,15,13,88,1018,2,5,3
2017/3/15,7,15,13,88,1019,2,4,3
2017/3/15,8,16,14,80,1020,1,1,8
2017/3/15,9,16,13,82,1020,2,4,3
2017/3/15,10,16,13,82,1020,2,3,3
2017/3/15,11,17,10,55,1020,1,3,8
2017/3/15,12,19,13,68,1019,11,3,3
2017/3/15,13,18,13,73,1018,7,4,3
2017/3/15,14,18,11,51,1018,2,2,3
2017/3/15,15,20,11,56,1016,16,6,3
2017/3/15,16,20,11,56,1016,16,6,3
2017/3/15,17,18,11,55,1016,2,3,3
2017/3/15,18,18,11,64,1016,16,4,3
2017/3/15,19,18,11,64,1016,16,4,3
2017/3/15,20,17,11,58,1017,1,2,3
2017/3/15,21,18,10,59,1017,16,5,3
2017/3/15,22,18,11,64,1017,16,4,3
2017/3/15,23,17,11,60,1018,1,1,2
2017/3/16,0,18,10,59,1017,16,5,3
2017/3/16,1,18,10,59,1017,16,3,3
2017/3/16,2,17,12,63,1016,1,3,2
2017/3/16,3,18,12,68,1016,5,2,3
2017/3/16,4,18,12,68,1015,1,3,3
2017/3/16,5,17,13,71,1016,1,1,2
2017/3/16,6,17,12,72,1015,2,2,3
2017/3/16,7,17,12,72,1016,3,2,3
2017/3/16,8,17,14,74,1017,4,2,3
2017/3/16,9,18,12,68,1017,6,3,3
2017/3/16,10,19,13,68,1017,2,2,8
2017/3/16,11,20,14,63,1018,3,2,3
2017/3/16,12,20,13,64,1017,3,2,8
2017/3/16,13,20,14,68,1016,1,2,8
2017/3/16,14,19,15,68,1016,1,1,8
2017/3/16,15,20,14,68,1014,6,1,8
2017/3/16,16,20,15,73,1014,16,2,8
2017/3/16,17,19,15,70,1015,4,1,8
2017/3/16,18,20,14,68,1015,2,3,8
2017/3/16,19,20,14,68,1015,2,3,8
2017/3/16,20,19,15,76,1016,2,2,8
2017/3/16,21,19,15,78,1016,2,3,0
2017/3/16,22,19,14,73,1017,1,3,8
2017/3/16,23,18,16,84,1017,2,2,2
2017/3/17,0,19,15,78,1017,6,2,8
2017/3/17,1,19,15,78,1017,16,3,8
2017/3/17,2,17,16,88,1017,1,2,2
2017/3/17,3,18,15,83,1017,2,2,3
2017/3/17,4,18,15,83,1016,2,3,3
2017/3/17,5,17,16,89,1016,2,2,2
2017/3/17,6,18,15,83,1016,3,1,3
2017/3/17,7,19,15,78,1017,2,2,3
2017/3/17,8,18,16,89,1018,3,2,8
2017/3/17,9,19,15,78,1018,16,3,3
2017/3/17,10,20,16,78,1019,16,4,3
2017/3/17,11,20,16,77,1018,1,2,3
2017/3/17,12,22,16,69,1017,6,2,3
2017/3/17,13,23,17,69,1016,16,4,3
2017/3/17,14,22,17,70,1016,5,3,3
2017/3/17,15,21,17,78,1015,8,3,3
2017/3/17,16,21,17,78,1015,10,2,3
2017/3/17,17,20,17,76,1016,1,1,3
2017/3/17,18,20,17,83,1015,10,2,8
2017/3/17,19,21,17,78,1016,16,5,8
2017/3/17,20,19,17,84,1017,2,2,3
2017/3/17,21,20,16,78,1016,16,5,8
2017/3/17,22,20,17,83,1017,16,3,8
2017/3/17,23,18,17,89,1018,1,2,2
2017/3/18,0,20,16,78,1018,13,2,8
2017/3/18,1,20,16,78,1018,16,3,8
2017/3/18,2,18,17,92,1018,2,1,2
2017/3/18,3,19,16,83,1017,13,1,8
2017/3/18,4,19,16,83,1017,6,1,8
2017/3/18,5,18,17,91,1018,1,1,2
2017/3/18,6,19,17,88,1017,0,0,4
2017/3/18,7,20,17,83,1017,16,3,3
2017/3/18,8,19,18,93,1018,3,2,9
2017/3/18,9,21,17,78,1018,16,4,3
2017/3/18,10,21,17,78,1019,13,5,10
2017/3/18,11,21,19,87,1018,1,2,9
2017/3/18,12,23,18,73,1018,16,4,4
